date,open,close,high,low,volume
1997.9.1,691.8,682.2,697.38,682.1,32270000
1997.9.2,679.09,688.78,688.78,671.09,33170000
1997.9.3,690.73,688.63,697.44,687.31,36200000
1997.9.4,687.37,687.99,690.19,682.22,28770000
1997.9.5,688.04,700.92,701.36,686.99,32880000
1997.9.6,701.42,702.91,702.91,697.52,20670000
1997.9.8,703.46,697.98,703.65,696.05,33600000
1997.9.9,694.83,688.97,694.83,687.75,31130000
1997.9.10,687.52,691.62,691.62,685.65,27500000
1997.9.11,690.5,695.37,695.37,687.69,27140000
1997.9.12,694.47,699.33,699.75,693.61,30480000
1997.9.13,698.82,699.74,701.44,697.51,15580000
1997.9.18,700.81,701.39,705.2,700.81,26440000
1997.9.19,700.57,689.16,700.57,689.16,29220000
1997.9.20,688.59,679.97,688.59,678.17,18420000
1997.9.22,678.77,668.45,682.23,666.95,29340000
1997.9.23,666.56,654.37,666.56,654.37,26550000
1997.9.24,653.8,655.75,658.58,645.49,32240000
1997.9.25,655.22,647,658.78,643.31,32950000
1997.9.26,644.38,638.26,645.96,637.29,28790000
1997.9.27,637.54,629.42,637.54,629,19200000
1997.9.29,625.44,625.07,633.02,622.03,26690000
1997.9.30,623.93,647.11,647.11,623.31,32720000
1997.10.1,646.86,644.92,654.05,644.92,33750000
1997.10.2,644.44,636.65,647.7,633.7,27850000
1997.10.4,634.61,646.15,646.46,632.93,15660000
1997.10.6,644.68,644.21,655.04,644.13,31220000
1997.10.7,642.25,630.03,642.25,629.46,26920000
1997.10.8,627.68,610.44,627.8,610.19,29030000
1997.10.9,607.49,609.36,616.54,601.13,28630000
1997.10.10,612.82,609.84,616.98,607.39,24040000
1997.10.11,609.9,620.23,620.71,609.9,14580000
1997.10.13,618.22,613,619.34,611.83,20820000
1997.10.14,619.67,620.68,627.33,617.23,23910000
1997.10.15,621.5,604.74,621.51,602.82,26040000
1997.10.16,598.13,579.25,598.13,573.43,32420000
1997.10.17,577.87,585.49,592.84,564.47,41330000
1997.10.18,586.62,584.71,589.22,578.59,21020000
1997.10.20,584.59,565.64,585.4,561,33000000
1997.10.21,559.77,566.85,582.85,554.58,46330000
1997.10.22,569.47,601.32,601.93,569.47,45570000
1997.10.23,602.99,604.06,614.62,593.96,62350000
1997.10.24,596.33,570.91,596.33,569.8,49950000
1997.10.25,567.71,548.47,567.71,541.52,30120000
1997.10.27,549.31,530.47,557.57,529.12,36790000
1997.10.28,522.39,495.28,522.39,492.3,45580000
1997.10.29,500.05,506.64,519.07,486.64,59500000
1997.10.30,499.65,485.08,502.19,480.54,63560000
1997.10.31,476.08,470.79,476.94,462.83,50660000
1997.11.1,472.35,497.22,497.35,468.8,41110000
1997.11.3,497.11,511.66,517.68,487.67,64800000
1997.11.4,514.08,542.13,542.86,514.08,62860000
1997.11.5,547.33,555.74,565.16,546.3,86410000
1997.11.6,555.21,553.87,558.25,544.53,64520000
1997.11.7,554.38,515.63,554.74,514.94,76970000
1997.11.8,504.71,495.7,504.71,479.61,47670000
1997.11.10,501.45,525.32,526.6,501.45,62350000
1997.11.11,521.62,522.11,537.95,509.43,57480000
1997.11.12,521.33,517.49,521.33,507.22,41750000
1997.11.13,521.46,519.47,529.78,515.57,60380000
1997.11.14,519.14,520.01,522.76,509.53,46990000
1997.11.15,522.06,519.37,525.64,519.18,31280000
1997.11.17,517.65,496.98,526.12,495.41,44740000
1997.11.18,489.69,494.66,500.49,476.3,48760000
1997.11.19,494.74,502.59,502.59,482.95,44170000
1997.11.20,504.94,488.41,505.71,475.86,56870000
1997.11.21,493.43,506.07,506.07,483.24,69900000
1997.11.22,506.2,485.43,508.41,485.43,44590000
1997.11.24,477.09,450.64,477.09,450.01,33150000
1997.11.25,441.66,439.59,448.11,423.69,56770000
1997.11.26,436.45,438.7,444.32,429.51,63370000
1997.11.27,439.05,433.1,445.56,432.83,57820000
1997.11.28,430.25,411.91,430.25,407.22,48610000
1997.11.29,404.64,407.86,408.04,391.13,32700000
1997.12.1,405.52,393.16,412.15,393.16,46920000
1997.12.2,389.12,376.87,389.12,367.34,40900000
1997.12.3,369.01,379.31,379.45,356.82,88230000
1997.12.4,383.06,405.81,406.01,383.06,111190000
1997.12.5,417.43,434.12,436.5,417.43,92190000
1997.12.6,435.27,435.73,443.51,417.7,111950000
1997.12.8,432.78,414.83,438.55,414.63,98110000
1997.12.9,410.13,388,410.13,387.93,81340000
1997.12.10,396.33,399.85,405.46,380.46,87190000
1997.12.11,398.06,377.37,398.06,376.19,78040000
1997.12.12,362.65,350.68,362.65,350.68,43940000
1997.12.13,345.87,359.82,366.4,338.94,69320000
1997.12.15,367.04,385.8,385.95,367.04,79450000
1997.12.16,393.92,404.26,413.12,393.92,100690000
1997.12.17,404.48,418.49,422.52,398.97,111330000
1997.12.19,416.11,397.02,420.14,396.59,99340000
1997.12.20,393.36,400.19,408.02,379.55,77490000
1997.12.22,402.12,396.06,409.04,395.44,75210000
1997.12.23,391.27,366.36,391.27,366.32,85900000
1997.12.24,361.32,351.45,361.32,343.32,85780000
1997.12.26,359.65,375.15,376.84,359.65,68620000
1997.12.27,375.32,376.31,377.65,367.48,83490000
1998.1.3,374.41,385.49,385.49,372.37,35650000
1998.1.5,389.08,396.49,403.93,389.08,98420000
1998.1.6,396.84,406.34,406.39,395.89,74790000
1998.1.7,407.69,409.42,424.01,407.22,97660000
1998.1.8,409.88,423.96,424.81,403.08,90010000
1998.1.9,420.77,414,420.92,408.31,85270000
1998.1.10,417.93,440.78,440.78,417.93,78200000
1998.1.12,444.07,456.2,461.56,444.07,113060000
1998.1.13,456,463.74,466.59,450.01,111800000
1998.1.14,466,475.13,482.84,463.81,128200000
1998.1.15,479.55,505.98,506.52,479.55,129190000
1998.1.16,512.27,488.1,532.43,485.83,200060000
1998.1.17,491.12,495.91,498.23,478.05,86770000
1998.1.19,502.31,528.77,528.8,502.31,151160000
1998.1.20,529.25,533.55,543.46,520.49,127840000
1998.1.21,529.82,506.66,529.82,504.07,131180000
1998.1.22,503.99,483.99,510.87,483.99,110810000
1998.1.23,483.47,486.86,492.67,474.77,87530000
1998.1.24,488.37,509.53,510.08,488.37,64220000
1998.1.26,512.61,518.64,522.5,512.13,80840000
1998.1.30,528.48,558.33,558.34,528.48,61280000
1998.1.31,566.84,567.38,587.99,562.53,91610000
1998.2.2,556.58,543.68,556.58,534.39,97970000
1998.2.3,547.7,550.21,564.13,539.68,104600000
1998.2.4,552.97,547.28,560.86,545.79,100250000
1998.2.5,546.74,528.05,549.17,524.38,95220000
1998.2.6,539.31,540.45,553.11,534.76,104080000
1998.2.7,538.28,542.7,545.48,534.21,55170000
1998.2.9,543.08,554.24,557.96,542.92,90840000
1998.2.10,554.83,541.77,558.65,538.37,86160000
1998.2.11,539.22,520.14,539.22,511.81,82990000
1998.2.12,516.5,512.49,516.5,497.27,78100000
1998.2.13,519.47,506.2,529.14,506.2,91690000
1998.2.14,504.99,484.12,504.99,482.87,49570000
1998.2.16,482.93,476.98,486.99,469.86,69370000
1998.2.17,475.88,471.73,475.88,462.26,58910000
1998.2.18,475.16,487.73,492.71,472.62,68780000
1998.2.19,488.56,513.45,516.69,488.56,77960000
1998.2.20,518.71,522.13,536.63,518.71,83920000
1998.2.21,520.29,528.95,529.88,512.88,55970000
1998.2.23,537.55,543.06,553.53,537.55,83460000
1998.2.24,541.58,540.89,546.33,534.07,76970000
1998.2.25,539.38,516.38,547.79,516.1,81900000
1998.2.26,516.72,524.98,531.41,507.59,71750000
1998.2.27,527.4,548.42,551.19,527.4,85910000
1998.2.28,553.64,558.98,566.24,553.64,63390000
1998.3.2,562.66,574.35,581.12,562.64,99930000
1998.3.3,577.24,570.89,591.7,567.55,108860000
1998.3.4,570.33,572.76,572.76,553.25,86370000
1998.3.5,570.13,535.68,570.13,535.68,94270000
1998.3.6,530.76,522.55,535.63,517.06,78370000
1998.3.7,525.6,525.98,531.13,521.47,43850000
1998.3.9,526.4,507.71,531.53,507.71,57510000
1998.3.10,507.82,525.56,525.56,501.84,58360000
1998.3.11,522.06,531.05,540.94,518.31,70230000
1998.3.12,534.95,535.84,544.59,534.54,70500000
1998.3.13,537.84,536.16,540.09,521.8,86420000
1998.3.14,535.41,533.56,540.37,531.4,53430000
1998.3.16,535.6,528.88,539.54,528.87,73110000
1998.3.17,528.54,515.51,528.54,513.44,74520000
1998.3.18,516,518.08,526.77,510.87,67840000
1998.3.19,518,521.73,525.12,518,65270000
1998.3.20,522.38,525.95,530.4,522.38,68520000
1998.3.21,525.03,521.62,525.03,519.35,47730000
1998.3.23,521.91,511.9,522.84,511.89,76170000
1998.3.24,512.8,508.43,513.37,506.1,73460000
1998.3.25,509.25,510.14,512.85,503.74,73880000
1998.3.26,508.89,501.13,508.89,498.43,71790000
1998.3.27,501.2,503.08,503.08,493.95,62860000
1998.3.28,502.47,496.26,505.5,496.26,49450000
1998.3.30,493.05,482.33,493.05,479.52,59030000
1998.3.31,482.91,481.04,490.31,481.04,59440000
1998.4.1,482.88,468.22,482.88,468.22,56160000
1998.4.2,464.87,453.66,466.34,450.25,61020000
1998.4.3,449.64,434.45,450.74,421.92,63220000
1998.4.4,431.44,442.45,447.22,425.37,43690000
1998.4.6,441.08,435.92,441.88,431.87,50070000
1998.4.7,437.71,459.58,459.58,437.71,58960000
1998.4.8,458.96,455.53,465.82,455.11,61930000
1998.4.9,467.99,468.11,475.03,465.49,60730000
1998.4.10,467.23,468.29,470.05,463.73,54040000
1998.4.11,470.86,490.63,490.84,470.86,43790000
1998.4.13,488.84,494.89,498.71,486.13,69820000
1998.4.14,491.19,467.63,491.19,467.07,52930000
1998.4.15,466.94,467.87,470.61,462.02,45660000
1998.4.16,465.9,454.15,465.9,447.35,44620000
1998.4.17,450.53,450.23,454.38,446.46,37030000
1998.4.18,452.36,441.68,457.99,441.68,29520000
1998.4.20,441.22,435.73,444.22,434.44,35670000
1998.4.21,434.08,439.21,441.17,429.33,40340000
1998.4.22,437.97,431.81,444.01,431.81,41590000
1998.4.23,428.76,416.54,428.76,414.29,44560000
1998.4.24,416.21,414.56,429.48,412.34,55070000
1998.4.25,414.23,411.63,416.48,409.52,29520000
1998.4.27,411.59,406.25,413.85,406.06,44760000
1998.4.28,406.16,402.39,407.51,399.48,40160000
1998.4.29,403.34,417.05,418.47,401.19,47130000
1998.4.30,418.31,421.22,423.47,414.61,48910000
1998.5.2,418.64,406.53,418.64,406.53,27790000
1998.5.4,401.53,391.8,401.53,389.82,41590000
1998.5.6,388.8,376.23,388.8,374.53,44190000
1998.5.7,376.11,379.47,380.45,369.95,50120000
1998.5.8,376.46,373.04,379.63,368.57,47570000
1998.5.9,373.64,374.76,376.85,372.21,26570000
1998.5.11,372.29,361.58,372.29,361.58,39310000
1998.5.12,356.55,351.86,356.8,348.61,43840000
1998.5.13,349.38,356.58,360.14,344.57,55300000
1998.5.14,354.69,362.94,372.83,349.07,89180000
1998.5.15,361.69,352.83,367.45,350.95,63630000
1998.5.16,347.36,352.32,355.56,342,36000000
1998.5.18,353.38,359,361.85,353.38,56780000
1998.5.19,360.16,362.53,362.53,355.02,63490000
1998.5.20,364.06,369.17,374.97,364.06,79140000
1998.5.21,370.55,362.3,375.46,362.3,93020000
1998.5.22,361.09,353.67,361.09,352.23,62100000
1998.5.23,354.84,356.05,359.11,354.84,34710000
1998.5.25,353.4,331.9,353.4,331.75,51990000
1998.5.26,324.96,311.99,324.96,308.46,48020000
1998.5.27,313.84,313.48,313.84,301.22,59780000
1998.5.28,313.81,323.09,331.93,309.57,72170000
1998.5.29,323.77,336.63,337.89,323.77,70260000
1998.5.30,338.2,332.03,339.59,330.75,48610000
1998.6.1,334.1,336.7,342.11,333.01,83730000
1998.6.2,335.48,324.1,335.48,323.67,67700000
1998.6.3,324.82,332.46,332.61,324.82,85650000
1998.6.5,334.01,341.53,341.53,333.37,78300000
1998.6.8,345.38,345.88,353.29,345.38,78780000
1998.6.9,344.2,339.22,344.2,334.19,76620000
1998.6.10,341.79,324.54,344.37,324.54,79710000
1998.6.11,323.14,328.7,328.7,317.54,69630000
1998.6.12,318.31,302.09,318.31,301.1,73660000
1998.6.13,299.71,302.81,306.66,297.24,38390000
1998.6.15,300.69,288.21,303.61,288.21,53370000
1998.6.16,283.41,280,291.01,277.37,69410000
1998.6.17,287.98,303.81,303.81,287.98,78080000
1998.6.18,310.12,325.49,330.14,310.12,115400000
1998.6.19,323.05,313.26,324.26,308.99,79470000
1998.6.20,314.69,315.75,317.44,309.59,43640000
1998.6.22,316.16,311.27,319.55,311.27,60830000
1998.6.23,308.39,303.31,308.39,299.28,56460000
1998.6.24,300.32,301.72,304.09,296.27,74140000
1998.6.25,299.56,300.57,301.42,294.93,62090000
1998.6.26,299.87,298.54,305.13,297.94,60780000
1998.6.27,299.2,301.9,302.37,298.66,33990000
1998.6.29,302.8,298.6,305.45,296.28,65490000
1998.6.30,296.38,297.88,299.29,293.45,52650000
1998.7.1,298.01,315.56,318.74,298.01,100130000
1998.7.2,315.24,311.77,321.4,309.84,88640000
1998.7.3,312.12,308.53,316.09,306.37,64540000
1998.7.4,308.5,307.85,311.82,307.07,48470000
1998.7.6,306.12,309.61,310.57,305.06,61510000
1998.7.7,310.48,317.5,319.97,310.48,76110000
1998.7.8,321.49,318.79,323.4,318.01,85560000
1998.7.9,319.9,319.02,323.66,316.62,85580000
1998.7.10,319.3,309.28,320.76,306.41,81850000
1998.7.11,307.34,304.97,307.34,302.98,43220000
1998.7.13,303.74,301.37,304.91,299.68,55540000
1998.7.14,301.91,306.73,306.79,301.91,59450000
1998.7.15,307.99,313.42,316.1,307.99,81680000
1998.7.16,314.68,330.35,330.35,314.68,82180000
1998.7.18,333.13,344.18,353.22,333.13,76190000
1998.7.20,348.64,365.18,365.18,345.8,121260000
1998.7.21,366.76,364.76,374.08,364.24,134940000
1998.7.22,364.74,362.07,366.04,357.63,159600000
1998.7.23,362.49,341.46,366.57,341.46,120830000
1998.7.24,340.91,343.79,347.96,334.26,113730000
1998.7.25,340.34,328.44,340.78,327.89,68790000
1998.7.27,328.83,329.8,332.72,323.9,76280000
1998.7.28,329.98,335.33,335.33,329.98,67790000
1998.7.29,337.13,344.41,354.34,337.13,112490000
1998.7.30,343.97,344.91,346.92,339.35,94240000
1998.7.31,346.05,343.33,349.05,340.03,133080000
1998.8.1,341.85,337.49,341.85,336.55,68300000
1998.8.3,336.12,329.47,338.71,329.44,83780000
1998.8.4,328.1,333.2,335.1,326.34,75550000
1998.8.5,333.82,322.83,335.36,317.22,91420000
1998.8.6,320.31,320.57,324.37,318.1,85470000
1998.8.7,320.66,321.71,324.22,319.52,75820000
1998.8.8,320.78,314.31,320.78,314.31,48830000
1998.8.10,314.46,311.95,315.79,308.37,75870000
1998.8.11,312.52,311.25,318.92,311.25,72030000
1998.8.12,309.37,305.35,309.37,301.74,67360000
1998.8.13,305.38,303.01,308.04,302.59,72530000
1998.8.14,302.73,304.61,305.79,297.33,69180000
1998.8.17,304.4,301.62,305.77,301.62,63640000
1998.8.18,296.64,291.15,296.64,288.06,79560000
1998.8.19,294.13,301.9,303.07,294.13,77470000
1998.8.20,303.19,316.59,317.64,301.76,91660000
1998.8.21,317.6,316.62,319.41,313.91,94040000
1998.8.22,315.58,305.33,315.58,303.62,46100000
1998.8.24,305.39,305.15,308.23,302.3,61770000
1998.8.25,305.29,310.23,313.3,305.29,72710000
1998.8.26,311.07,317.56,319.73,311.07,93220000
1998.8.27,317.13,313.92,317.13,311.57,81260000
1998.8.28,308.98,309.32,309.32,302.63,79410000
1998.8.29,307.3,304.79,307.3,304.12,48320000
1998.8.31,307.52,310.16,311.7,307.37,75230000
1998.9.1,309.74,309.71,312.66,306.12,81780000
1998.9.2,311.42,314.4,317.19,311.42,84370000
1998.9.3,314.95,314.78,315.97,311.58,83730000
1998.9.4,314.47,314.22,318.73,314.06,72660000
1998.9.5,314.48,315.83,316.03,313.89,40950000
1998.9.7,316.41,328.22,328.22,316.41,89800000
1998.9.8,329.76,326.35,334.42,324.77,86310000
1998.9.9,327.43,329.22,329.97,324.11,91640000
1998.9.10,329.27,338.95,338.95,326.86,105870000
1998.9.11,329.24,320.61,329.24,320.61,79420000
1998.9.12,320.57,320.33,321.34,317.71,49870000
1998.9.14,319.24,314.24,319.24,313.84,77560000
1998.9.15,313.91,310.29,315.45,307.27,86430000
1998.9.16,310.42,313.17,314.82,310.42,63600000
1998.9.17,313.39,310.88,315,310.88,67340000
1998.9.18,308.31,302.21,308.31,299.17,68680000
1998.9.19,300.23,301.23,301.79,298.12,38930000
1998.9.21,301.25,297.45,301.25,295.63,61090000
1998.9.22,297.1,292.61,299.65,292.58,56450000
1998.9.23,291.81,291.93,292.83,287.46,52480000
1998.9.24,293.48,310.75,310.75,293.48,80550000
1998.9.25,309.97,303.79,309.97,302.58,58290000
1998.9.26,303.94,306.3,306.3,302.83,41900000
1998.9.28,307.82,305.73,312.92,305.38,53970000
1998.9.29,305.78,312.33,312.36,305.14,61600000
1998.9.30,311.97,310.32,313.51,308.96,74740000
1998.10.1,309.52,305.64,309.52,304.3,61360000
1998.10.2,304.78,308.25,308.44,302.71,68480000
1998.10.7,309.84,313.49,315.98,309.84,70440000
1998.10.8,315.41,305.22,320.97,305.22,93090000
1998.10.9,310.37,327.96,328.61,310.37,113290000
1998.10.10,331.66,338.43,340.93,331.66,81340000
1998.10.12,339.71,352.17,353.54,336.12,135190000
1998.10.13,352.77,346.08,358.31,344.91,136350000
1998.10.14,347.25,346.13,347.96,340.03,98000000
1998.10.15,347.99,368.74,369.04,347.99,135820000
1998.10.16,375.34,374.01,385.03,370.28,143560000
1998.10.17,374.05,383.47,383.47,374.05,71940000
1998.10.19,385.12,373.97,387.33,371.25,129130000
1998.10.20,372.87,388.35,388.35,370.19,122520000
1998.10.21,390.41,380.8,394.59,379.52,167870000
1998.10.22,380.33,382.52,388.16,378.82,139240000
1998.10.23,383.13,378.83,384.84,374.14,125780000
1998.10.24,379.07,380.81,383.68,379.07,72460000
1998.10.26,380.6,373.32,380.6,372.1,92890000
1998.10.27,371.57,360.43,371.57,353.69,93820000
1998.10.28,360.58,363.91,367.7,359.12,93460000
1998.10.29,365.11,370.3,374.31,363.68,96930000
1998.10.30,373.23,384.75,389.06,373.23,119630000
1998.10.31,392.41,403.44,404.62,392.41,100370000
1998.11.2,406.97,404.61,410.84,403.02,145800000
1998.11.3,405.12,407.64,416.1,402.7,163450000
1998.11.4,407.5,413.47,413.49,401.79,152810000
1998.11.5,415.45,418.2,420.46,410.54,204120000
1998.11.6,419.34,416.3,436.12,416.07,233510000
1998.11.7,416.8,417.06,420.39,412.07,128040000
1998.11.9,416.74,424.45,424.45,413.06,205810000
1998.11.10,423.2,403.24,423.2,403.24,207000000
1998.11.11,401.6,400.7,406.72,393.98,143350000
1998.11.12,402.7,403.52,407.63,400.72,132650000
1998.11.13,402.61,404.3,405.37,396.51,122670000
1998.11.14,404.75,414.22,414.71,404.75,108390000
1998.11.16,418.61,422.21,426.07,412.56,166950000
1998.11.17,423.59,424.43,432.3,423.59,166980000
1998.11.18,425.78,423.74,428.33,420.64,162220000
1998.11.19,422,441.06,441.06,422,185420000
1998.11.20,443.34,452.93,464.12,440.87,243190000
1998.11.21,453.55,457.4,459.5,448.18,113330000
1998.11.23,452.91,453.95,458.17,446.4,186100000
1998.11.24,454.5,460.78,466.34,454.5,187200000
1998.11.25,461.27,464.01,467.13,457.87,220860000
1998.11.26,462.95,446.59,465.23,446.59,213500000
1998.11.27,445.97,447,450.29,439.19,167640000
1998.11.28,447.06,455.66,457,447.06,136740000
1998.11.30,455.44,451.88,461.16,450.31,238350000
1998.12.1,451.85,445.96,451.85,438.42,191710000
1998.12.2,446.17,446.35,449.6,442.14,206680000
1998.12.3,447.87,448.11,455.66,447.87,206900000
1998.12.4,449.15,466.34,466.34,446.82,244840000
1998.12.5,469.63,490.71,496.13,469.63,180550000
1998.12.7,491.09,514.52,518.22,491.09,328260000
1998.12.8,512.55,509.85,541.23,505.35,329460000
1998.12.9,509.96,526.52,526.52,509.96,304740000
1998.12.10,526.85,567.61,568.8,526.85,357470000
1998.12.11,568.02,555.17,576.14,551.67,335460000
1998.12.14,555.03,559.3,570.54,541.26,330020000
1998.12.15,560.04,579.86,586.11,554.2,331140000
1998.12.16,579.42,545.97,599.32,539.55,394140000
1998.12.17,544.44,528.89,544.44,518.57,243990000
1998.12.18,528.3,524.85,537.56,515.74,234480000
1998.12.21,527.06,565.27,565.27,527.06,258940000
1998.12.22,565.06,547.75,572.86,546.03,304130000
1998.12.23,551.83,553.53,564.21,545.3,231040000
1998.12.24,554.58,555.36,561.47,547.8,231840000
1998.12.28,557.09,562.46,571.02,556.96,248460000
1999.1.4,565.1,587.57,600.45,565.1,198370000
1999.1.5,588.32,598.55,599.9,585.71,252580000
1999.1.6,600.14,612.36,612.38,596.55,260320000
1999.1.7,615.24,637.59,638.41,615.24,299020000
1999.1.8,637.24,626.33,642.54,625.56,292230000
1999.1.11,627.14,640.95,642.02,627.14,336980000
1999.1.12,644.24,631.19,651.95,621.67,313900000
1999.1.13,631.29,633.03,640.05,622.37,326840000
1999.1.14,631.61,604.42,631.61,597.55,316400000
1999.1.15,604.32,614.57,619.3,600.38,295540000
1999.1.18,614.65,622.52,630.21,614.65,288870000
1999.1.19,622.86,618.12,631.58,606.52,289520000
1999.1.20,618.34,613.43,627.75,611.74,215280000
1999.1.21,611.51,582.04,611.51,581.88,206790000
1999.1.22,580.57,550.58,580.57,550.58,216860000
1999.1.25,551.36,539.76,557.06,538.35,162840000
1999.1.26,544.34,531.23,562.46,531.2,169700000
1999.1.27,532.7,565.2,565.2,532.7,191980000
1999.1.28,565.28,571.47,578.1,565.18,206550000
1999.1.29,570.69,571.43,576.14,563.73,177930000
1999.2.1,571.93,581.67,582.17,570.34,185070000
1999.2.2,581.87,567.28,583.26,562.37,201990000
1999.2.3,566.91,553.33,566.91,549.95,177480000
1999.2.4,553.12,550.15,558.26,542.94,133160000
1999.2.5,550.22,551.39,557.94,543.39,143480000
1999.2.8,552.04,545.38,558.88,545.38,135830000
1999.2.9,543.41,523.38,543.41,518.22,129980000
1999.2.10,522.64,524.49,525.54,507.87,148320000
1999.2.11,523.99,523.99,534.88,523.08,120330000
1999.2.12,526.86,551.77,551.87,526.86,154760000
1999.2.18,552.83,536.41,556.96,536.16,122920000
1999.2.19,533.97,522.18,533.97,509.14,132800000
1999.2.22,520.73,508.49,520.73,502.89,117540000
1999.2.23,508.94,502.88,515.77,495.69,111720000
1999.2.24,502.78,498.42,509.79,498.42,114830000
1999.2.25,497.35,499.14,506.9,489.75,129440000
1999.2.26,501.27,520.06,520.06,501.27,127010000
1999.3.2,521.97,533.97,543.58,521.97,156820000
1999.3.3,534.92,534.49,541.1,528.47,130700000
1999.3.4,534.62,532.29,537.03,527.55,119410000
1999.3.5,532.08,538.19,540.82,525.44,145300000
1999.3.8,540.33,571.84,573.25,540.33,223100000
1999.3.9,572.15,572.85,580.58,565.34,217890000
1999.3.10,572.48,569.27,572.48,560.68,157430000
1999.3.11,569.33,582,587.65,568.34,242640000
1999.3.12,583.59,590.8,593.24,583.45,247650000
1999.3.15,591.65,592.02,604.82,589.63,234660000
1999.3.16,591.91,601.83,602.17,587.03,203420000
1999.3.17,603.22,600.52,613.35,598.49,276950000
1999.3.18,599.39,578.98,605.96,578.74,188120000
1999.3.19,579.48,604.22,606,579.48,183830000
1999.3.22,604.41,607.74,620.53,598.96,196400000
1999.3.23,607.97,614.34,614.34,603.44,163810000
1999.3.24,614.2,611.48,614.2,603.25,193840000
1999.3.25,610.89,611.07,621.18,604.62,205010000
1999.3.26,610.96,609.79,619.8,609.13,153960000
1999.3.29,606.65,601.07,606.81,596.73,151170000
1999.3.30,601.97,618.05,619.28,601.97,160000000
1999.3.31,618.17,618.98,622.91,614.83,165620000
1999.4.1,618.99,636.89,638.29,616.84,206110000
1999.4.2,638.27,646.78,651.94,638.27,262750000
1999.4.6,647.84,666.73,669.28,647.84,269130000
1999.4.7,667.31,673.36,690.52,667.31,318900000
1999.4.8,673.05,681.19,683.34,667.15,270580000
1999.4.9,682.49,687.42,692.02,677.47,342030000
1999.4.12,689.37,689.64,700.44,681.87,343320000
1999.4.13,689.51,689.8,701.03,683.09,318180000
1999.4.14,690.66,687.41,695.6,684.75,272610000
1999.4.15,687.68,722.01,722.03,687.68,370700000
1999.4.16,722,725.14,740.28,718.22,387940000
1999.4.19,727.24,766.59,766.59,727.24,315350000
1999.4.20,767.61,770.43,780.73,759.81,340100000
1999.4.21,769.2,743.26,772.67,743.26,336260000
1999.4.22,743.63,740.4,750.35,721.64,268280000
1999.4.23,740.75,750.99,762.56,740.75,303240000
1999.4.26,751.2,776.3,778.06,749.89,340060000
1999.4.27,777.78,793.98,795.94,774.25,372360000
1999.4.28,792.83,790.03,806.41,779.61,392380000
1999.4.29,788.66,752.61,789.93,752.61,332690000
1999.4.30,753.67,752.59,761.78,739.3,314760000
1999.5.3,753.65,756.53,765.17,747.17,319730000
1999.5.4,756.77,771.17,776.26,756.77,327400000
1999.5.6,774.51,810.54,810.59,774.51,383620000
1999.5.7,811.39,810.62,826.04,806.08,376250000
1999.5.10,810.6,814.24,818.68,799.78,356620000
1999.5.11,814.07,781.41,820.36,781.39,367380000
1999.5.12,782.02,773.13,787.04,760.89,298320000
1999.5.13,773.34,742.37,774.01,742.37,293470000
1999.5.14,742.9,737.83,758.16,729.7,255150000
1999.5.17,737.77,717.83,737.77,716.42,173420000
1999.5.18,717.28,729.29,729.29,713.15,169130000
1999.5.19,729.49,734.98,740.26,726.22,229010000
1999.5.20,735.4,708.6,735.4,704.6,198030000
1999.5.21,709.03,710.49,715.81,699.64,170490000
1999.5.24,706.18,695.6,708.17,692.03,134670000
1999.5.25,694.33,698.69,704.01,690.04,153860000
1999.5.26,699.35,720.05,720.05,693.53,203930000
1999.5.27,724.03,726.66,742.37,723.07,235460000
1999.5.28,728.92,732.24,734.98,721.93,206050000
1999.5.31,732.43,736.02,747.97,732.43,185910000
1999.6.1,735.54,753.72,761.03,728.34,160910000
1999.6.2,754.63,775,784.73,754.63,235450000
1999.6.3,777.68,778.21,789.12,759.62,233430000
1999.6.4,779.34,797.5,801.94,779.34,205880000
1999.6.7,805.29,842.32,842.32,805.29,260400000
1999.6.8,844.39,853.6,854.56,830.67,307690000
1999.6.9,853.21,803.46,853.21,803.46,250990000
1999.6.10,804.76,856.06,856.06,793.15,232260000
1999.6.11,855.54,848.61,867.74,832.8,285120000
1999.6.14,844.28,821.91,844.28,811.02,208810000
1999.6.15,814.5,803.72,823.41,789.82,208130000
1999.6.16,805.07,829.53,833.52,805.07,175560000
1999.6.17,832.64,832.26,861.72,832.26,224400000
1999.6.18,833.52,837.73,850.95,827.21,196040000
1999.6.21,843.29,869,869.7,843.29,242850000
1999.6.22,867.94,875.97,881.12,861.17,310900000
1999.6.23,877.78,888.63,897.22,871.67,291170000
1999.6.24,889.85,877.3,902.45,877.3,278610000
1999.6.25,876.45,882.08,882.08,862.05,240580000
1999.6.28,882.43,903.05,907.41,882.43,229260000
1999.6.29,900.45,897.45,907.26,891.64,233320000
1999.6.30,899.61,883,909.33,872.32,259890000
1999.7.1,887.56,919.98,923.99,887.56,279150000
1999.7.2,920.03,933.42,934.88,919.62,300140000
1999.7.5,940.03,962.84,963.06,940.03,349840000
1999.7.6,962.48,989.43,989.43,953.64,341930000
1999.7.7,995.66,1005.98,1006.4,982.5,399670000
1999.7.8,1010.77,999.11,1022.88,997.99,441960000
1999.7.9,1004.68,1027.93,1027.93,989.48,448720000
1999.7.12,1037.74,1004.25,1052.6,1001.41,489180000
1999.7.13,999.64,987.5,1018.35,976.68,364180000
